project,test_class,per_line_cov,per_line_total,per_line_rate,per_branch_cov,per_branch_total,per_branch_rate,proj_line_cov,proj_line_total,proj_line_rate,proj_branch_cov,proj_branch_total,proj_branch_rate,line_contrib_pct,branch_contrib_pct
Csv_13_b,org.apache.commons.csv.CSVFormat_3_3Test,70,737,9.5,33,532,6.2,460,737,62.42,296,532,55.64,15.22,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_47_3Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_42_3Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_48_3Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_45_3Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_41_3Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_53_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_42_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVPrinter_63_4Test,89,737,12.08,49,532,9.21,460,737,62.42,296,532,55.64,19.35,16.55
Csv_13_b,org.apache.commons.csv.CSVFormat_44_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_26_4Test,58,737,7.87,30,532,5.64,460,737,62.42,296,532,55.64,12.61,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_40_4Test,63,737,8.55,34,532,6.39,460,737,62.42,296,532,55.64,13.7,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_52_4Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVPrinter_69_4Test,131,737,17.77,70,532,13.16,460,737,62.42,296,532,55.64,28.48,23.65
Csv_13_b,org.apache.commons.csv.CSVFormat_51_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_54_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_12_4Test,61,737,8.28,35,532,6.58,460,737,62.42,296,532,55.64,13.26,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_38_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_23_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_3_4Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVPrinter_68_4Test,75,737,10.18,34,532,6.39,460,737,62.42,296,532,55.64,16.3,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_31_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_14_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_43_4Test,93,737,12.62,57,532,10.71,460,737,62.42,296,532,55.64,20.22,19.26
Csv_13_b,org.apache.commons.csv.CSVFormat_36_4Test,71,737,9.63,34,532,6.39,460,737,62.42,296,532,55.64,15.43,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_17_4Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_67_4Test,121,737,16.42,65,532,12.22,460,737,62.42,296,532,55.64,26.3,21.96
Csv_13_b,org.apache.commons.csv.CSVFormat_20_4Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_56_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_24_4Test,60,737,8.14,33,532,6.2,460,737,62.42,296,532,55.64,13.04,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_18_4Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_6_4Test,61,737,8.28,33,532,6.2,460,737,62.42,296,532,55.64,13.26,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_34_4Test,71,737,9.63,33,532,6.2,460,737,62.42,296,532,55.64,15.43,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_47_4Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_61_4Test,80,737,10.85,38,532,7.14,460,737,62.42,296,532,55.64,17.39,12.84
Csv_13_b,org.apache.commons.csv.CSVFormat_2_4Test,56,737,7.6,31,532,5.83,460,737,62.42,296,532,55.64,12.17,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_50_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_30_4Test,102,737,13.84,67,532,12.59,460,737,62.42,296,532,55.64,22.17,22.64
Csv_13_b,org.apache.commons.csv.CSVFormat_11_4Test,69,737,9.36,29,532,5.45,460,737,62.42,296,532,55.64,15.0,9.8
Csv_13_b,org.apache.commons.csv.CSVFormat_25_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_19_4Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_1_4Test,56,737,7.6,31,532,5.83,460,737,62.42,296,532,55.64,12.17,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_28_4Test,108,737,14.65,35,532,6.58,460,737,62.42,296,532,55.64,23.48,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_32_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_5_4Test,79,737,10.72,45,532,8.46,460,737,62.42,296,532,55.64,17.17,15.2
Csv_13_b,org.apache.commons.csv.CSVPrinter_59_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVPrinter_65_4Test,89,737,12.08,43,532,8.08,460,737,62.42,296,532,55.64,19.35,14.53
Csv_13_b,org.apache.commons.csv.CSVFormat_13_4Test,56,737,7.6,28,532,5.26,460,737,62.42,296,532,55.64,12.17,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_33_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_15_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_37_4Test,61,737,8.28,35,532,6.58,460,737,62.42,296,532,55.64,13.26,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_39_4Test,80,737,10.85,40,532,7.52,460,737,62.42,296,532,55.64,17.39,13.51
Csv_13_b,org.apache.commons.csv.CSVFormat_45_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_9_4Test,60,737,8.14,31,532,5.83,460,737,62.42,296,532,55.64,13.04,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_48_4Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_55_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_41_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_35_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_58_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_10_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_27_4Test,58,737,7.87,30,532,5.64,460,737,62.42,296,532,55.64,12.61,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_21_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_4_4Test,65,737,8.82,28,532,5.26,460,737,62.42,296,532,55.64,14.13,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_22_4Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_16_4Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_49_4Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVPrinter_71_4Test,73,737,9.91,35,532,6.58,460,737,62.42,296,532,55.64,15.87,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_29_4Test,72,737,9.77,34,532,6.39,460,737,62.42,296,532,55.64,15.65,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_46_4Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_45_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_2_5Test,56,737,7.6,31,532,5.83,460,737,62.42,296,532,55.64,12.17,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_12_5Test,61,737,8.28,35,532,6.58,460,737,62.42,296,532,55.64,13.26,11.82
Csv_13_b,org.apache.commons.csv.CSVPrinter_63_5Test,89,737,12.08,49,532,9.21,460,737,62.42,296,532,55.64,19.35,16.55
Csv_13_b,org.apache.commons.csv.CSVFormat_49_5Test,94,737,12.75,44,532,8.27,460,737,62.42,296,532,55.64,20.43,14.86
Csv_13_b,org.apache.commons.csv.CSVFormat_46_5Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_34_5Test,71,737,9.63,34,532,6.39,460,737,62.42,296,532,55.64,15.43,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_6_5Test,61,737,8.28,33,532,6.2,460,737,62.42,296,532,55.64,13.26,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_56_5Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVPrinter_58_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_50_5Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_39_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_8_5Test,129,737,17.5,73,532,13.72,460,737,62.42,296,532,55.64,28.04,24.66
Csv_13_b,org.apache.commons.csv.CSVFormat_22_5Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_41_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_15_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_5_5Test,149,737,20.22,96,532,18.05,460,737,62.42,296,532,55.64,32.39,32.43
Csv_13_b,org.apache.commons.csv.CSVFormat_52_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVPrinter_57_5Test,93,737,12.62,49,532,9.21,460,737,62.42,296,532,55.64,20.22,16.55
Csv_13_b,org.apache.commons.csv.CSVFormat_1_5Test,56,737,7.6,31,532,5.83,460,737,62.42,296,532,55.64,12.17,10.47
Csv_13_b,org.apache.commons.csv.CSVPrinter_61_5Test,81,737,10.99,39,532,7.33,460,737,62.42,296,532,55.64,17.61,13.18
Csv_13_b,org.apache.commons.csv.CSVFormat_20_5Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_10_5Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_23_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_55_5Test,59,737,8.01,28,532,5.26,460,737,62.42,296,532,55.64,12.83,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_18_5Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_27_5Test,60,737,8.14,32,532,6.02,460,737,62.42,296,532,55.64,13.04,10.81
Csv_13_b,org.apache.commons.csv.CSVFormat_9_5Test,60,737,8.14,31,532,5.83,460,737,62.42,296,532,55.64,13.04,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_54_5Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVPrinter_67_5Test,74,737,10.04,35,532,6.58,460,737,62.42,296,532,55.64,16.09,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_32_5Test,61,737,8.28,34,532,6.39,460,737,62.42,296,532,55.64,13.26,11.49
Csv_13_b,org.apache.commons.csv.CSVPrinter_68_5Test,89,737,12.08,41,532,7.71,460,737,62.42,296,532,55.64,19.35,13.85
Csv_13_b,org.apache.commons.csv.CSVFormat_43_5Test,79,737,10.72,47,532,8.83,460,737,62.42,296,532,55.64,17.17,15.88
Csv_13_b,org.apache.commons.csv.CSVFormat_53_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_59_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_37_5Test,74,737,10.04,36,532,6.77,460,737,62.42,296,532,55.64,16.09,12.16
Csv_13_b,org.apache.commons.csv.CSVFormat_21_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_17_5Test,59,737,8.01,28,532,5.26,460,737,62.42,296,532,55.64,12.83,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_69_5Test,99,737,13.43,47,532,8.83,460,737,62.42,296,532,55.64,21.52,15.88
Csv_13_b,org.apache.commons.csv.CSVFormat_40_5Test,63,737,8.55,35,532,6.58,460,737,62.42,296,532,55.64,13.7,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_42_5Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_3_5Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVPrinter_60_5Test,68,737,9.23,31,532,5.83,460,737,62.42,296,532,55.64,14.78,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_7_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_13_5Test,63,737,8.55,34,532,6.39,460,737,62.42,296,532,55.64,13.7,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_25_5Test,57,737,7.73,30,532,5.64,460,737,62.42,296,532,55.64,12.39,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_16_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_71_5Test,88,737,11.94,41,532,7.71,460,737,62.42,296,532,55.64,19.13,13.85
Csv_13_b,org.apache.commons.csv.CSVFormat_36_5Test,71,737,9.63,34,532,6.39,460,737,62.42,296,532,55.64,15.43,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_14_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_30_5Test,102,737,13.84,70,532,13.16,460,737,62.42,296,532,55.64,22.17,23.65
Csv_13_b,org.apache.commons.csv.CSVFormat_47_5Test,72,737,9.77,30,532,5.64,460,737,62.42,296,532,55.64,15.65,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_28_5Test,177,737,24.02,74,532,13.91,460,737,62.42,296,532,55.64,38.48,25.0
Csv_13_b,org.apache.commons.csv.CSVPrinter_62_5Test,114,737,15.47,65,532,12.22,460,737,62.42,296,532,55.64,24.78,21.96
Csv_13_b,org.apache.commons.csv.CSVFormat_35_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_38_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_48_5Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_29_5Test,74,737,10.04,35,532,6.58,460,737,62.42,296,532,55.64,16.09,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_26_5Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_19_5Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_51_5Test,72,737,9.77,34,532,6.39,460,737,62.42,296,532,55.64,15.65,11.49
Csv_13_b,org.apache.commons.csv.CSVPrinter_70_5Test,98,737,13.3,47,532,8.83,460,737,62.42,296,532,55.64,21.3,15.88
Csv_13_b,org.apache.commons.csv.CSVFormat_4_5Test,65,737,8.82,28,532,5.26,460,737,62.42,296,532,55.64,14.13,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_44_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_24_5Test,60,737,8.14,33,532,6.2,460,737,62.42,296,532,55.64,13.04,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_33_5Test,61,737,8.28,35,532,6.58,460,737,62.42,296,532,55.64,13.26,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_11_5Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_65_5Test,89,737,12.08,44,532,8.27,460,737,62.42,296,532,55.64,19.35,14.86
Csv_13_b,org.apache.commons.csv.CSVFormat_55_6Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_52_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_14_6Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_51_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_20_6Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_60_6Test,68,737,9.23,31,532,5.83,460,737,62.42,296,532,55.64,14.78,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_44_6Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_19_6Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_53_6Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_54_6Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_38_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_43_6Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_23_6Test,81,737,10.99,50,532,9.4,460,737,62.42,296,532,55.64,17.61,16.89
Csv_13_b,org.apache.commons.csv.CSVFormat_40_6Test,69,737,9.36,42,532,7.89,460,737,62.42,296,532,55.64,15.0,14.19
Csv_13_b,org.apache.commons.csv.CSVFormat_18_6Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_1_6Test,56,737,7.6,31,532,5.83,460,737,62.42,296,532,55.64,12.17,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_41_6Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_30_6Test,5,737,0.68,0,532,0.0,460,737,62.42,296,532,55.64,1.09,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_16_6Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_49_6Test,76,737,10.31,37,532,6.95,460,737,62.42,296,532,55.64,16.52,12.5
Csv_13_b,org.apache.commons.csv.CSVFormat_10_6Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_46_6Test,70,737,9.5,30,532,5.64,460,737,62.42,296,532,55.64,15.22,10.14
Csv_13_b,org.apache.commons.csv.CSVPrinter_58_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_13_6Test,63,737,8.55,34,532,6.39,460,737,62.42,296,532,55.64,13.7,11.49
Csv_13_b,org.apache.commons.csv.CSVFormat_7_6Test,114,737,15.47,79,532,14.85,460,737,62.42,296,532,55.64,24.78,26.69
Csv_13_b,org.apache.commons.csv.CSVFormat_17_6Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_71_6Test,88,737,11.94,41,532,7.71,460,737,62.42,296,532,55.64,19.13,13.85
Csv_13_b,org.apache.commons.csv.CSVFormat_31_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_4_6Test,70,737,9.5,28,532,5.26,460,737,62.42,296,532,55.64,15.22,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_8_6Test,141,737,19.13,73,532,13.72,460,737,62.42,296,532,55.64,30.65,24.66
Csv_13_b,org.apache.commons.csv.CSVFormat_24_6Test,60,737,8.14,33,532,6.2,460,737,62.42,296,532,55.64,13.04,11.15
Csv_13_b,org.apache.commons.csv.CSVPrinter_70_6Test,130,737,17.64,72,532,13.53,460,737,62.42,296,532,55.64,28.26,24.32
Csv_13_b,org.apache.commons.csv.CSVPrinter_67_6Test,128,737,17.37,62,532,11.65,460,737,62.42,296,532,55.64,27.83,20.95
Csv_13_b,org.apache.commons.csv.CSVFormat_5_6Test,79,737,10.72,46,532,8.65,460,737,62.42,296,532,55.64,17.17,15.54
Csv_13_b,org.apache.commons.csv.CSVFormat_29_6Test,70,737,9.5,33,532,6.2,460,737,62.42,296,532,55.64,15.22,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_56_6Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_35_6Test,57,737,7.73,28,532,5.26,460,737,62.42,296,532,55.64,12.39,9.46
Csv_13_b,org.apache.commons.csv.CSVPrinter_62_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVPrinter_59_6Test,70,737,9.5,33,532,6.2,460,737,62.42,296,532,55.64,15.22,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_25_6Test,57,737,7.73,30,532,5.64,460,737,62.42,296,532,55.64,12.39,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_37_6Test,61,737,8.28,35,532,6.58,460,737,62.42,296,532,55.64,13.26,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_2_6Test,56,737,7.6,31,532,5.83,460,737,62.42,296,532,55.64,12.17,10.47
Csv_13_b,org.apache.commons.csv.CSVFormat_48_6Test,71,737,9.63,30,532,5.64,460,737,62.42,296,532,55.64,15.43,10.14
Csv_13_b,org.apache.commons.csv.CSVFormat_39_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
Csv_13_b,org.apache.commons.csv.CSVFormat_9_6Test,59,737,8.01,31,532,5.83,460,737,62.42,296,532,55.64,12.83,10.47
Csv_13_b,org.apache.commons.csv.CSVPrinter_61_6Test,81,737,10.99,39,532,7.33,460,737,62.42,296,532,55.64,17.61,13.18
Csv_13_b,org.apache.commons.csv.CSVFormat_50_6Test,58,737,7.87,28,532,5.26,460,737,62.42,296,532,55.64,12.61,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_22_6Test,70,737,9.5,29,532,5.45,460,737,62.42,296,532,55.64,15.22,9.8
Csv_13_b,org.apache.commons.csv.CSVPrinter_63_6Test,89,737,12.08,48,532,9.02,460,737,62.42,296,532,55.64,19.35,16.22
Csv_13_b,org.apache.commons.csv.CSVFormat_27_6Test,69,737,9.36,31,532,5.83,460,737,62.42,296,532,55.64,15.0,10.47
Csv_13_b,org.apache.commons.csv.CSVPrinter_68_6Test,89,737,12.08,41,532,7.71,460,737,62.42,296,532,55.64,19.35,13.85
Csv_13_b,org.apache.commons.csv.CSVFormat_6_6Test,61,737,8.28,33,532,6.2,460,737,62.42,296,532,55.64,13.26,11.15
Csv_13_b,org.apache.commons.csv.CSVFormat_12_6Test,61,737,8.28,35,532,6.58,460,737,62.42,296,532,55.64,13.26,11.82
Csv_13_b,org.apache.commons.csv.CSVFormat_3_6Test,63,737,8.55,28,532,5.26,460,737,62.42,296,532,55.64,13.7,9.46
Csv_13_b,org.apache.commons.csv.CSVFormat_33_6Test,0,737,0.0,0,532,0.0,460,737,62.42,296,532,55.64,0.0,0.0
